"DesktopSource","PreviousArchive","Destination","Bytes","SHA256"
"C:\Users\李\Desktop\Q3_oracle_test\__pycache__\model_jplus.cpython-312.pyc","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第三问实验\Q3_oracle_test\__pycache__\model_jplus.cpython-312.pyc","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q3\实验\Q3_oracle_test\__pycache__\model_jplus.cpython-312.pyc","1675","1E3C2FED931DA978F70F26323C80E2B165F38CCC9D1FE93EB06CFB76D2D228AF"
"C:\Users\李\Desktop\Q3_oracle_test\__pycache__\model_k.cpython-312.pyc","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第三问实验\Q3_oracle_test\__pycache__\model_k.cpython-312.pyc","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q3\实验\Q3_oracle_test\__pycache__\model_k.cpython-312.pyc","6880","EBCEAC627D38777A857D46595EF3E1139D403886AA525397D6192906C514B5F6"
"C:\Users\李\Desktop\Q3_oracle_test\__pycache__\oracle_harness.cpython-312.pyc","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第三问实验\Q3_oracle_test\__pycache__\oracle_harness.cpython-312.pyc","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q3\实验\Q3_oracle_test\__pycache__\oracle_harness.cpython-312.pyc","34003","67F5F31E44A2D3A44F33995BEB6E590E5EFDACAE6AB6751F925CB4A7F31BF197"
"C:\Users\李\Desktop\第四问定向源实验\路线优化结果.md","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\第四问定向源实验\路线优化结果.md","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\第四问定向源实验\路线优化结果.md","3142","A669443052B2F12E4E1574936266ED0A9AC0D0DCB1D4DF7868D89089238D2E02"
"C:\Users\李\Desktop\第四问定向源实验\alignment_search.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\第四问定向源实验\alignment_search.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\第四问定向源实验\alignment_search.py","2154","1C18409619FBCC3E87690A064D85C053150768F9FF73500EB7959CD2D8BD9BD3"
"C:\Users\李\Desktop\第四问定向源实验\audit_h8.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\第四问定向源实验\audit_h8.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\第四问定向源实验\audit_h8.py","661","007E999428611B12A7880923DA3156CFD2B0EE949E2BA800AB7E456C329017F0"
"C:\Users\李\Desktop\第四问定向源实验\baseline_core.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\第四问定向源实验\baseline_core.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\第四问定向源实验\baseline_core.py","27298","9076D3CEE178F4087EB02F861C0BE687EA5D621202A231672DC8307E469DCD36"
"C:\Users\李\Desktop\第四问定向源实验\cert_local_refine.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\第四问定向源实验\cert_local_refine.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\第四问定向源实验\cert_local_refine.py","11605","ED8ACE0E4CE96B02F25E96F8C942ECA4B3D71592CC4B7C3F9046B5F971F56535"
"C:\Users\李\Desktop\第四问定向源实验\cert_repair.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\第四问定向源实验\cert_repair.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\第四问定向源实验\cert_repair.py","8646","C61872A7A0D73E4100B317AAA4E8B4A57AC1177B63AC632A63DAC0ED98CBFE72"
"C:\Users\李\Desktop\第四问定向源实验\certify.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\第四问定向源实验\certify.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\第四问定向源实验\certify.py","4300","634A5EA1B0EE77E84D96A7B95314FD11DAABEBA76605C020B2FE6E3AE60972AB"
"C:\Users\李\Desktop\第四问定向源实验\check_beam.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\第四问定向源实验\check_beam.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\第四问定向源实验\check_beam.py","953","5F5649524A4208ADD8CFC1596DCF954D5F8D5266B5DEADFD6FC198018B424E9C"
"C:\Users\李\Desktop\第四问定向源实验\check_beam2.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\第四问定向源实验\check_beam2.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\第四问定向源实验\check_beam2.py","1226","A3731426D7B70FB293B3CF44F0EE1604DAACD6AB2D079B96C29566646DCEF76E"
"C:\Users\李\Desktop\第四问定向源实验\compare_waste.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\第四问定向源实验\compare_waste.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\第四问定向源实验\compare_waste.py","1368","C2B09F8AAA6F58AE88247EFFF27972DD824D118584EAA1B32DE21356F312A868"
"C:\Users\李\Desktop\第四问定向源实验\design_search.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\第四问定向源实验\design_search.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\第四问定向源实验\design_search.py","2334","DE79D963639DF537257247CD5FA5DE48E4FA5356E85D639A75B7265D6594A47A"
"C:\Users\李\Desktop\第四问定向源实验\diagnose_failures.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\第四问定向源实验\diagnose_failures.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\第四问定向源实验\diagnose_failures.py","1721","D092D7301636883F3572FC701164F25AF575F7E7A9D286721F4082EC2B77F45A"
"C:\Users\李\Desktop\第四问定向源实验\fast_compare.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\第四问定向源实验\fast_compare.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\第四问定向源实验\fast_compare.py","5392","5F7EDCB96E373BE0FA4B41EA31C44FE056A437E6A1FC3C3A12BF160B204E29DB"
"C:\Users\李\Desktop\第四问定向源实验\fast_diagnose.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\第四问定向源实验\fast_diagnose.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\第四问定向源实验\fast_diagnose.py","1892","13F58850F183495279FFDE445EEF231E3343E15B75881CCA5AB94B1E447CF5D1"
"C:\Users\李\Desktop\第四问定向源实验\fast_q4.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\第四问定向源实验\fast_q4.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\第四问定向源实验\fast_q4.py","15087","E9564FFE101B55E8E5C49866D7A9B516AA4CC5A927EB78A44E20B1D3A8048FAD"
"C:\Users\李\Desktop\第四问定向源实验\feasible_region.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\第四问定向源实验\feasible_region.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\第四问定向源实验\feasible_region.py","10000","C5D984E950066FC14739ACE7908C9CDA99970E623FDF1BFE1FA4A9464A145482"
"C:\Users\李\Desktop\第四问定向源实验\h28_refine.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\第四问定向源实验\h28_refine.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\第四问定向源实验\h28_refine.py","1921","A412792E7003363EB8500F1F519F217DE5096E12D4945F06BD3F372E4A8326F3"
"C:\Users\李\Desktop\第四问定向源实验\h8_opt.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\第四问定向源实验\h8_opt.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\第四问定向源实验\h8_opt.py","2216","F055D3501FCD11A5E585B875435867FF79A92CF444309185799B3C16AE7D7324"
"C:\Users\李\Desktop\第四问定向源实验\hybrid_search.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\第四问定向源实验\hybrid_search.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\第四问定向源实验\hybrid_search.py","2759","2B8E567EB55C311D1E3368F72177796C8A97710C229E4AF19864A4ECC2B6D7FC"
"C:\Users\李\Desktop\第四问定向源实验\profile_h8.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\第四问定向源实验\profile_h8.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\第四问定向源实验\profile_h8.py","1935","1D9990D2372AA9A5B1819E63A03B8178053689F0E2095B76BB4E193293A1090E"
"C:\Users\李\Desktop\第四问定向源实验\Q4_最快算法_认证环报告.md","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\第四问定向源实验\Q4_最快算法_认证环报告.md","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\第四问定向源实验\Q4_最快算法_认证环报告.md","22502","899FFDDE876C4E2F2507D0317EB4A24E9D7B75F6073F9A354BB86671E0B512CB"
"C:\Users\李\Desktop\第四问定向源实验\q4_better.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\第四问定向源实验\q4_better.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\第四问定向源实验\q4_better.py","4575","67782C5C55BDF2786492E4F9EE208EF377BFEC46BB10DF6B277CB2E2707A5284"
"C:\Users\李\Desktop\第四问定向源实验\q4_experiment.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\第四问定向源实验\q4_experiment.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\第四问定向源实验\q4_experiment.py","13643","05C0A8719EE4BB92B7445D7F682EADF41DAC94EB91F27F090615FA85F47DA660"
"C:\Users\李\Desktop\第四问定向源实验\q4_optimize.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\第四问定向源实验\q4_optimize.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\第四问定向源实验\q4_optimize.py","10801","4B5250B883709B18906774F0F0C8BF0A1B52C5BAB281ED31E57B852076428B68"
"C:\Users\李\Desktop\第四问定向源实验\q4_routes.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\第四问定向源实验\q4_routes.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\第四问定向源实验\q4_routes.py","5802","D47B079392BB7EA7661786647D9119087C91620247DC1E0394CCDC1E7B76EE8A"
"C:\Users\李\Desktop\第四问定向源实验\README.md","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\第四问定向源实验\README.md","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\第四问定向源实验\README.md","3769","89ED3F11D4A9FDED732EEE5954075A58F19DB4A35B4A70D8947C3BC5CED5D466"
"C:\Users\李\Desktop\第四问定向源实验\ring_opt.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\第四问定向源实验\ring_opt.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\第四问定向源实验\ring_opt.py","1279","1DF654AEA5B44FB1620BC363BF2A19C28F3D91D6DDE321B678AA2BA87E90DC70"
"C:\Users\李\Desktop\第四问定向源实验\route_report.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\第四问定向源实验\route_report.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\第四问定向源实验\route_report.py","1567","0B2EAAE7CDAA54C18D8EDC3C41E280A9654F17C89FBF950AF0A20C8CFBC2A33A"
"C:\Users\李\Desktop\第四问定向源实验\run_compare.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\第四问定向源实验\run_compare.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\第四问定向源实验\run_compare.py","6915","022E297011026BA38F8AFBD843F4C491B5DD576FE814F4D7E720B35DBF6A8615"
"C:\Users\李\Desktop\第四问定向源实验\run_route28.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\第四问定向源实验\run_route28.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\第四问定向源实验\run_route28.py","351","3EB78912F5673B63C897B271030E7156571BBB2F65CBB788151F3FCC84731AAC"
"C:\Users\李\Desktop\第四问定向源实验\ship_design_runner.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\第四问定向源实验\ship_design_runner.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\第四问定向源实验\ship_design_runner.py","10725","12067F162489528396E7331FB5DB5DD4C14B7F27707DEE337233C240F2783D7A"
"C:\Users\李\Desktop\第四问定向源实验\strategies.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\第四问定向源实验\strategies.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\第四问定向源实验\strategies.py","38127","931F0506124288AD653DDBBB010D344DB1495AC673440E2F80A79272ED65BDF6"
"C:\Users\李\Desktop\第四问定向源实验\strong_tsp.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\第四问定向源实验\strong_tsp.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\第四问定向源实验\strong_tsp.py","4451","106A49A3A1615ECB7F92F649EEEE22E02CC170313B04B48A93FD09E8F070CA5F"
"C:\Users\李\Desktop\第四问定向源实验\validate_routes.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\第四问定向源实验\validate_routes.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\第四问定向源实验\validate_routes.py","2266","331E31B794740196375F56BD4D13B475A475B4D2BB8C685BEAE0C65158A5F163"
"C:\Users\李\Desktop\第四问定向源实验\results\aggressive50\case_results.csv","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\第四问定向源实验\results\aggressive50\case_results.csv","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\第四问定向源实验\results\aggressive50\case_results.csv","31423","4FDD59F9AD24070CD87A46E0C537E091919B0441A5104FB08B8CD515CF81C0B4"
"C:\Users\李\Desktop\第四问定向源实验\results\aggressive50\summary.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\第四问定向源实验\results\aggressive50\summary.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\第四问定向源实验\results\aggressive50\summary.json","3252","76AB06ACD84D010449BBD77DF2E6DA4D9C1AD87526E8B70A7B0B146644C1B629"
"C:\Users\李\Desktop\第四问定向源实验\results\benchmark_jobs1\case_results.csv","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\第四问定向源实验\results\benchmark_jobs1\case_results.csv","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\第四问定向源实验\results\benchmark_jobs1\case_results.csv","3260","CEA85BB7B90F51EF3F49D2299DD1B85A4C6970194DA4454949A3DA051F3BEEAD"
"C:\Users\李\Desktop\第四问定向源实验\results\benchmark_jobs1\summary.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\第四问定向源实验\results\benchmark_jobs1\summary.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\第四问定向源实验\results\benchmark_jobs1\summary.json","630","B09EE73A2A02C643469D5C9CF74FBA0253CAF48EC9D64F07D67241B7F7F56400"
"C:\Users\李\Desktop\第四问定向源实验\results\benchmark_jobs8\case_results.csv","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\第四问实验\第四问定向源实验\results\benchmark_jobs8\case_results.csv","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q4\实验\第四问定向源实验\results\benchmark_jobs8\case_results.csv","3250","0ACDE44CC41067F65D178A7386EA80A6C27075B827FA915CC1D73E0EFEDC1455"
